Date,sulfate,nitrate,ID
1/30/04,NA,NA,1
1/31/04,NA,NA,1
2/1/04,NA,NA,1
2/2/04,NA,NA,1
2/3/04,2.58,0.632,1
2/4/04,NA,NA,1
2/5/04,NA,NA,1
2/6/04,NA,NA,1
2/7/04,NA,NA,1
2/8/04,NA,NA,1
2/9/04,3.26,0.506,1
2/10/04,NA,NA,1
2/11/04,NA,NA,1
2/12/04,NA,NA,1
2/13/04,NA,NA,1
2/14/04,NA,NA,1
2/15/04,NA,NA,1
2/16/04,NA,NA,1
2/17/04,NA,NA,1
2/18/04,NA,NA,1
2/19/04,NA,NA,1
2/20/04,NA,NA,1
2/21/04,3.54,0.671,1
2/22/04,NA,NA,1
2/23/04,NA,NA,1
2/24/04,NA,NA,1
2/25/04,NA,NA,1
2/26/04,NA,NA,1
2/27/04,4.4,0.602,1
2/28/04,NA,NA,1
2/29/04,NA,NA,1
3/1/04,NA,NA,1
3/2/04,NA,NA,1
3/3/04,NA,NA,1
3/4/04,2.04,0.815,1
3/5/04,NA,NA,1
3/6/04,NA,NA,1
3/7/04,NA,NA,1
3/8/04,NA,NA,1
3/9/04,NA,NA,1
3/10/04,4.36,1.08,1
3/11/04,NA,NA,1
3/12/04,NA,NA,1
3/13/04,NA,NA,1
3/14/04,NA,NA,1
3/15/04,NA,NA,1
3/16/04,3.46,0.351,1
3/17/04,NA,NA,1
3/18/04,NA,NA,1
3/19/04,NA,NA,1
3/20/04,NA,NA,1
3/21/04,NA,NA,1
3/22/04,2.99,0.486,1
3/23/04,NA,NA,1
3/24/04,NA,NA,1
3/25/04,NA,NA,1
3/26/04,NA,NA,1
3/27/04,NA,NA,1
3/28/04,2,0.34,1
3/29/04,NA,NA,1
3/30/04,NA,NA,1
3/31/04,NA,NA,1
4/1/04,NA,NA,1
4/2/04,NA,NA,1
4/3/04,NA,NA,1
4/4/04,NA,NA,1
4/5/04,NA,NA,1
4/6/04,NA,NA,1
4/7/04,NA,NA,1
4/8/04,NA,NA,1
4/9/04,NA,NA,1
4/10/04,NA,NA,1
4/11/04,NA,NA,1
4/12/04,NA,NA,1
4/13/04,NA,NA,1
4/14/04,NA,NA,1
4/15/04,NA,NA,1
4/16/04,NA,NA,1
4/17/04,NA,NA,1
4/18/04,NA,NA,1
4/19/04,NA,NA,1
4/20/04,NA,NA,1
4/21/04,2.42,0.531,1
4/22/04,NA,NA,1
4/23/04,NA,NA,1
4/24/04,NA,NA,1
4/25/04,NA,NA,1
4/26/04,NA,NA,1
4/27/04,NA,NA,1
4/28/04,NA,NA,1
4/29/04,NA,NA,1
4/30/04,NA,NA,1
5/1/04,NA,NA,1
5/2/04,NA,NA,1
5/3/04,NA,NA,1
5/4/04,NA,NA,1
5/5/04,NA,NA,1
5/6/04,NA,NA,1
5/7/04,NA,NA,1
5/8/04,NA,NA,1
5/9/04,NA,NA,1
5/10/04,NA,NA,1
5/11/04,NA,NA,1
5/12/04,NA,NA,1
5/13/04,NA,NA,1
5/14/04,NA,NA,1
5/15/04,2.76,0.52,1
5/16/04,NA,NA,1
5/17/04,NA,NA,1
5/18/04,NA,NA,1
5/19/04,NA,NA,1
5/20/04,NA,NA,1
5/21/04,NA,NA,1
5/22/04,NA,NA,1
5/23/04,NA,NA,1
5/24/04,NA,NA,1
5/25/04,NA,NA,1
5/26/04,NA,NA,1
5/27/04,NA,NA,1
5/28/04,NA,NA,1
5/29/04,NA,NA,1
5/30/04,NA,NA,1
5/31/04,NA,NA,1
6/1/04,NA,NA,1
6/2/04,NA,NA,1
6/3/04,NA,NA,1
6/4/04,NA,NA,1
6/5/04,NA,NA,1
6/6/04,NA,NA,1
6/7/04,NA,NA,1
6/8/04,NA,NA,1
6/9/04,NA,NA,1
6/10/04,NA,NA,1
6/11/04,NA,NA,1
6/12/04,NA,NA,1
6/13/04,NA,NA,1
6/14/04,NA,NA,1
6/15/04,NA,NA,1
6/16/04,NA,NA,1
6/17/04,NA,NA,1
6/18/04,NA,NA,1
6/19/04,NA,NA,1
6/20/04,NA,NA,1
6/21/04,NA,NA,1
6/22/04,NA,NA,1
6/23/04,NA,NA,1
6/24/04,NA,NA,1
6/25/04,NA,NA,1
6/26/04,NA,NA,1
6/27/04,NA,NA,1
6/28/04,NA,NA,1
6/29/04,NA,NA,1
6/30/04,NA,NA,1
7/1/04,NA,NA,1
7/2/04,NA,NA,1
7/3/04,NA,NA,1
7/4/04,NA,NA,1
7/5/04,NA,NA,1
7/6/04,NA,NA,1
7/7/04,NA,NA,1
7/8/04,1.48,0.186,1
7/9/04,NA,NA,1
7/10/04,NA,NA,1
7/11/04,NA,NA,1
7/12/04,NA,NA,1
7/13/04,NA,NA,1
7/14/04,3.54,0.576,1
7/15/04,NA,NA,1
7/16/04,NA,NA,1
7/17/04,NA,NA,1
7/18/04,NA,NA,1
7/19/04,NA,NA,1
7/20/04,6.63,0.118,1
7/21/04,NA,NA,1
7/22/04,NA,NA,1
7/23/04,NA,NA,1
7/24/04,NA,NA,1
7/25/04,NA,NA,1
7/26/04,10.9,0.295,1
7/27/04,NA,NA,1
7/28/04,NA,NA,1
7/29/04,NA,NA,1
7/30/04,NA,NA,1
7/31/04,NA,NA,1
8/1/04,1.63,0.372,1
8/2/04,NA,NA,1
8/3/04,NA,NA,1
8/4/04,NA,NA,1
8/5/04,NA,NA,1
8/6/04,NA,NA,1
8/7/04,5.76,0.193,1
8/8/04,NA,NA,1
8/9/04,NA,NA,1
8/10/04,NA,NA,1
8/11/04,NA,NA,1
8/12/04,NA,NA,1
8/13/04,5.52,0.173,1
8/14/04,NA,NA,1
8/15/04,NA,NA,1
8/16/04,NA,NA,1
8/17/04,NA,NA,1
8/18/04,NA,NA,1
8/19/04,12.2,0.223,1
8/20/04,NA,NA,1
8/21/04,NA,NA,1
8/22/04,NA,NA,1
8/23/04,NA,NA,1
8/24/04,NA,NA,1
8/25/04,4.98,0.227,1
8/26/04,NA,NA,1
8/27/04,NA,NA,1
8/28/04,NA,NA,1
8/29/04,NA,NA,1
8/30/04,NA,NA,1
8/31/04,4.39,0.236,1
9/1/04,NA,NA,1
9/2/04,NA,NA,1
9/3/04,NA,NA,1
9/4/04,NA,NA,1
9/5/04,NA,NA,1
9/6/04,1.65,0.479,1
9/7/04,NA,NA,1
9/8/04,NA,NA,1
9/9/04,NA,NA,1
9/10/04,NA,NA,1
9/11/04,NA,NA,1
9/12/04,4.53,0.14,1
9/13/04,NA,NA,1
9/14/04,NA,NA,1
9/15/04,NA,NA,1
9/16/04,NA,NA,1
9/17/04,NA,NA,1
9/18/04,4.3,0.203,1
9/19/04,NA,NA,1
9/20/04,NA,NA,1
9/21/04,NA,NA,1
9/22/04,NA,NA,1
9/23/04,NA,NA,1
9/24/04,NA,NA,1
9/25/04,NA,NA,1
9/26/04,NA,NA,1
9/27/04,NA,NA,1
9/28/04,NA,NA,1
9/29/04,NA,NA,1
9/30/04,15.8,0.472,1
10/1/04,NA,NA,1
10/2/04,NA,NA,1
10/3/04,NA,NA,1
10/4/04,NA,NA,1
10/5/04,NA,NA,1
10/6/04,5.44,0.665,1
10/7/04,NA,NA,1
10/8/04,NA,NA,1
10/9/04,NA,NA,1
10/10/04,NA,NA,1
10/11/04,NA,NA,1
10/12/04,3.09,0.466,1
10/13/04,NA,NA,1
10/14/04,NA,NA,1
10/15/04,NA,NA,1
10/16/04,NA,NA,1
10/17/04,NA,NA,1
10/18/04,3.61,0.372,1
10/19/04,NA,NA,1
10/20/04,NA,NA,1
10/21/04,NA,NA,1
10/22/04,NA,NA,1
10/23/04,NA,NA,1
10/24/04,4.19,0.221,1
10/25/04,NA,NA,1
10/26/04,NA,NA,1
10/27/04,NA,NA,1
10/28/04,NA,NA,1
10/29/04,NA,NA,1
10/30/04,7.37,0.59,1
10/31/04,NA,NA,1
11/1/04,NA,NA,1
11/2/04,NA,NA,1
11/3/04,NA,NA,1
11/4/04,NA,NA,1
11/5/04,2.68,0.219,1
11/6/04,NA,NA,1
11/7/04,NA,NA,1
11/8/04,NA,NA,1
11/9/04,NA,NA,1
11/10/04,NA,NA,1
11/11/04,NA,NA,1
11/12/04,NA,NA,1
11/13/04,NA,NA,1
11/14/04,NA,NA,1
11/15/04,NA,NA,1
11/16/04,NA,NA,1
11/17/04,2.21,0.568,1
11/18/04,NA,NA,1
11/19/04,NA,NA,1
11/20/04,NA,NA,1
11/21/04,NA,NA,1
11/22/04,NA,NA,1
11/23/04,1.99,0.337,1
11/24/04,NA,NA,1
11/25/04,NA,NA,1
11/26/04,NA,NA,1
11/27/04,NA,NA,1
11/28/04,NA,NA,1
11/29/04,1.78,0.739,1
11/30/04,NA,NA,1
12/1/04,NA,NA,1
12/2/04,NA,NA,1
12/3/04,NA,NA,1
12/4/04,NA,NA,1
12/5/04,2.03,1.2,1
12/6/04,NA,NA,1
12/7/04,NA,NA,1
12/8/04,NA,NA,1
12/9/04,NA,NA,1
12/10/04,NA,NA,1
12/11/04,2.11,0.429,1
12/12/04,NA,NA,1
12/13/04,NA,NA,1
12/14/04,NA,NA,1
12/15/04,NA,NA,1
12/16/04,NA,NA,1
12/17/04,1.82,0.941,1
12/18/04,NA,NA,1
12/19/04,NA,NA,1
12/20/04,NA,NA,1
12/21/04,NA,NA,1
12/22/04,NA,NA,1
12/23/04,2.37,0.57,1
12/24/04,NA,NA,1
12/25/04,NA,NA,1
12/26/04,NA,NA,1
12/27/04,NA,NA,1
12/28/04,NA,NA,1
12/29/04,3.41,1.16,1
12/30/04,NA,NA,1
12/31/04,NA,NA,1
1/1/05,NA,NA,1
1/2/05,NA,NA,1
1/3/05,NA,NA,1
1/4/05,NA,NA,1
1/5/05,NA,NA,1
1/6/05,NA,NA,1
1/7/05,NA,NA,1
1/8/05,NA,NA,1
1/9/05,NA,NA,1
1/10/05,4.96,0.537,1
1/11/05,NA,NA,1
1/12/05,NA,NA,1
1/13/05,NA,NA,1
1/14/05,NA,NA,1
1/15/05,NA,NA,1
1/16/05,2.3,0.719,1
1/17/05,NA,NA,1
1/18/05,NA,NA,1
1/19/05,NA,NA,1
1/20/05,NA,NA,1
1/21/05,NA,NA,1
1/22/05,4.67,1.77,1
1/23/05,NA,NA,1
1/24/05,NA,NA,1
1/25/05,NA,NA,1
1/26/05,NA,NA,1
1/27/05,NA,NA,1
1/28/05,2.87,1.2,1
1/29/05,NA,NA,1
1/30/05,NA,NA,1
1/31/05,NA,NA,1
2/1/05,NA,NA,1
2/2/05,NA,NA,1
2/3/05,1.53,0.46,1
2/4/05,NA,NA,1
2/5/05,NA,NA,1
2/6/05,NA,NA,1
2/7/05,NA,NA,1
2/8/05,NA,NA,1
2/9/05,1.28,0.378,1
2/10/05,NA,NA,1
2/11/05,NA,NA,1
2/12/05,NA,NA,1
2/13/05,NA,NA,1
2/14/05,NA,NA,1
2/15/05,NA,NA,1
2/16/05,NA,NA,1
2/17/05,NA,NA,1
2/18/05,NA,NA,1
2/19/05,NA,NA,1
2/20/05,NA,NA,1
2/21/05,4.17,0.553,1
2/22/05,NA,NA,1
2/23/05,NA,NA,1
2/24/05,NA,NA,1
2/25/05,NA,NA,1
2/26/05,NA,NA,1
2/27/05,2.75,0.479,1
2/28/05,NA,NA,1
3/1/05,NA,NA,1
3/2/05,NA,NA,1
3/3/05,NA,NA,1
3/4/05,NA,NA,1
3/5/05,2.83,1.61,1
3/6/05,NA,NA,1
3/7/05,NA,NA,1
3/8/05,NA,NA,1
3/9/05,NA,NA,1
3/10/05,NA,NA,1
3/11/05,1.22,0.902,1
3/12/05,NA,NA,1
3/13/05,NA,NA,1
3/14/05,NA,NA,1
3/15/05,NA,NA,1
3/16/05,NA,NA,1
3/17/05,4.19,0.993,1
3/18/05,NA,NA,1
3/19/05,NA,NA,1
3/20/05,NA,NA,1
3/21/05,NA,NA,1
3/22/05,NA,NA,1
3/23/05,1.92,0.233,1
3/24/05,NA,NA,1
3/25/05,NA,NA,1
3/26/05,NA,NA,1
3/27/05,NA,NA,1
3/28/05,NA,NA,1
3/29/05,2.55,0.215,1
3/30/05,NA,NA,1
3/31/05,NA,NA,1
4/1/05,NA,NA,1
4/2/05,NA,NA,1
4/3/05,NA,NA,1
4/4/05,2.18,0.211,1
4/5/05,NA,NA,1
4/6/05,NA,NA,1
4/7/05,NA,NA,1
4/8/05,NA,NA,1
4/9/05,NA,NA,1
4/10/05,2.93,0.286,1
4/11/05,NA,NA,1
4/12/05,NA,NA,1
4/13/05,NA,NA,1
4/14/05,NA,NA,1
4/15/05,NA,NA,1
4/16/05,2.79,0.421,1
4/17/05,NA,NA,1
4/18/05,NA,NA,1
4/19/05,NA,NA,1
4/20/05,NA,NA,1
4/21/05,NA,NA,1
4/22/05,2.74,0.409,1
4/23/05,NA,NA,1
4/24/05,NA,NA,1
4/25/05,NA,NA,1
4/26/05,NA,NA,1
4/27/05,NA,NA,1
4/28/05,2.02,0.222,1
4/29/05,NA,NA,1
4/30/05,NA,NA,1
5/1/05,NA,NA,1
5/2/05,NA,NA,1
5/3/05,NA,NA,1
5/4/05,4.73,0.285,1
5/5/05,NA,NA,1
5/6/05,NA,NA,1
5/7/05,NA,NA,1
5/8/05,NA,NA,1
5/9/05,NA,NA,1
5/10/05,5.84,0.189,1
5/11/05,NA,NA,1
5/12/05,NA,NA,1
5/13/05,NA,NA,1
5/14/05,NA,NA,1
5/15/05,NA,NA,1
5/16/05,4.64,0.204,1
5/17/05,NA,NA,1
5/18/05,NA,NA,1
5/19/05,NA,NA,1
5/20/05,NA,NA,1
5/21/05,NA,NA,1
5/22/05,4.79,0.299,1
5/23/05,NA,NA,1
5/24/05,NA,NA,1
5/25/05,NA,NA,1
5/26/05,NA,NA,1
5/27/05,NA,NA,1
5/28/05,6.65,0.276,1
5/29/05,NA,NA,1
5/30/05,NA,NA,1
5/31/05,NA,NA,1
6/1/05,NA,NA,1
6/2/05,NA,NA,1
6/3/05,2.09,0.29,1
6/4/05,NA,NA,1
6/5/05,NA,NA,1
6/6/05,NA,NA,1
6/7/05,NA,NA,1
6/8/05,NA,NA,1
6/9/05,NA,NA,1
6/10/05,NA,NA,1
6/11/05,NA,NA,1
6/12/05,NA,NA,1
6/13/05,NA,NA,1
6/14/05,NA,NA,1
6/15/05,4.85,0.266,1
6/16/05,NA,NA,1
6/17/05,NA,NA,1
6/18/05,NA,NA,1
6/19/05,NA,NA,1
6/20/05,NA,NA,1
6/21/05,7.25,0.355,1
6/22/05,NA,NA,1
6/23/05,NA,NA,1
6/24/05,NA,NA,1
6/25/05,NA,NA,1
6/26/05,NA,NA,1
6/27/05,3.22,0.205,1
6/28/05,NA,NA,1
6/29/05,NA,NA,1
6/30/05,NA,NA,1
7/1/05,NA,NA,1
7/2/05,NA,NA,1
7/3/05,3.81,0.322,1
7/4/05,NA,NA,1
7/5/05,NA,NA,1
7/6/05,NA,NA,1
7/7/05,NA,NA,1
7/8/05,NA,NA,1
7/9/05,2.85,0.331,1
7/10/05,NA,NA,1
7/11/05,NA,NA,1
7/12/05,NA,NA,1
7/13/05,NA,NA,1
7/14/05,NA,NA,1
7/15/05,1.36,0.25,1
7/16/05,NA,NA,1
7/17/05,NA,NA,1
7/18/05,NA,NA,1
7/19/05,NA,NA,1
7/20/05,NA,NA,1
7/21/05,1.85,0.177,1
7/22/05,NA,NA,1
7/23/05,NA,NA,1
7/24/05,NA,NA,1
7/25/05,NA,NA,1
7/26/05,NA,NA,1
7/27/05,13,0.178,1
7/28/05,NA,NA,1
7/29/05,NA,NA,1
7/30/05,NA,NA,1
7/31/05,NA,NA,1
8/1/05,NA,NA,1
8/2/05,2.57,0.503,1
8/3/05,NA,NA,1
8/4/05,NA,NA,1
8/5/05,NA,NA,1
8/6/05,NA,NA,1
8/7/05,NA,NA,1
8/8/05,2.68,0.191,1
8/9/05,NA,NA,1
8/10/05,NA,NA,1
8/11/05,NA,NA,1
8/12/05,NA,NA,1
8/13/05,NA,NA,1
8/14/05,5.42,0.209,1
8/15/05,NA,NA,1
8/16/05,NA,NA,1
8/17/05,NA,NA,1
8/18/05,NA,NA,1
8/19/05,NA,NA,1
8/20/05,9.52,0.193,1
8/21/05,NA,NA,1
8/22/05,NA,NA,1
8/23/05,NA,NA,1
8/24/05,NA,NA,1
8/25/05,NA,NA,1
8/26/05,7.68,0.404,1
8/27/05,NA,NA,1
8/28/05,NA,NA,1
8/29/05,NA,NA,1
8/30/05,NA,NA,1
8/31/05,NA,NA,1
9/1/05,6.65,0.226,1
9/2/05,NA,NA,1
9/3/05,NA,NA,1
9/4/05,NA,NA,1
9/5/05,NA,NA,1
9/6/05,NA,NA,1
9/7/05,NA,NA,1
9/8/05,NA,NA,1
9/9/05,NA,NA,1
9/10/05,NA,NA,1
9/11/05,NA,NA,1
9/12/05,NA,NA,1
9/13/05,19.1,0.149,1
9/14/05,NA,NA,1
9/15/05,NA,NA,1
9/16/05,NA,NA,1
9/17/05,NA,NA,1
9/18/05,NA,NA,1
9/19/05,6.04,0.188,1
9/20/05,NA,NA,1
9/21/05,NA,NA,1
9/22/05,NA,NA,1
9/23/05,NA,NA,1
9/24/05,NA,NA,1
9/25/05,2.8,0.342,1
9/26/05,NA,NA,1
9/27/05,NA,NA,1
9/28/05,NA,NA,1
9/29/05,NA,NA,1
9/30/05,NA,NA,1
10/1/05,5.52,0.382,1
10/2/05,NA,NA,1
10/3/05,NA,NA,1
10/4/05,NA,NA,1
10/5/05,NA,NA,1
10/6/05,NA,NA,1
10/7/05,1.82,0.267,1
10/8/05,NA,NA,1
